Available,,Full-Product-Name,Brand,Category,Product,Formula,Cost,Max,"General
Export",Export-Price,Export-Price (Old Price),Negotiation,Thai Market,ราคาลดต่ำสุด,Condition,"Accu
Discount",HS-Code,Thai-Description,NW,CTN-GW,Carton-Dimension,CTN-Width,CTN-Length,CTN-Height,CBM,CTN-Quantity,Maximum-20ft (CTN),Maximum-40ft (CTN),Service-Remarks-1,Service-Remarks-2,Service-Remarks-3,Website-Link,Product-Image,Com-1,Com-2,Com-3,**Old-Price,Thuong Tin,Anna Trading,Namwhan,Humphrey,Memi,Auday,GMG,Ilyas,May Export,Noor,Bopha,Adam&Aud,Muhiadin Ali,Sabaya,Joseph Blasko,Wichai (China),John Larsen,Gena
Yes,SPFS-400-03,Carebeau Fantasy Shampoo Biotin & Almond (400g),Fantasy,Hair Shampoo,Carebeau Fantasy Shampoo Biotin & Almond (400g),,39,39,85.00,80.00,80.00,75.00,85.00,76.50,"สั่งซื้อสินค้ารวมกันให้ครบโหลได้รับส่วนลด
1.ซื้อ 4 โหล ลดท้ายบิล 5%
2.ซื้อ 6 โหล ลดท้ายบิล 7%
3.ซื้อ 12 โหล ลดท้ายบิล 10%",10.00,3305.90.00,แชมพู,0.40,5.700,21x27.5x23,21.00,27.50,23.00,0.013,12,"2,484","4,517",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1Ch-R16qyb4VBG1iNckxFyiWCdzueV_mT,75.76,76.53,77.32,75.00,75.00,75.00,75.00,,80.00,,75.00,,84.00,,75.00,80.00,,,,,,
Yes,,Carebeau Fantasy Shampoo Biotin & Almond (50g),Fantasy,Hair Treatment,Carebeau Fantasy Shampoo Biotin & Almond (50g),,#N/A,#N/A,19.00,18.00,18.00,15.00,19.00,17.10,"1.สั่งซื้อ 12 โหล ได้รับส่วนลดท้ายบิล 3%
2.สั่งซื้อ 24 โหล ได้รับส่วนลดท้ายบิล 5%
3.สั่งซื้อ 36 โหล ได้รับส่วนลดท้ายบิล 10%",10.00,3305.90.00,แชมพู,0.05,8.900,24x35.5x34,24.00,35.50,34.00,0.029,144,"1,139","2,071",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1wfqJtuNHBPuDM5KKnZQCFCYAO-wu4wLJ,15.15,15.31,15.46,16.00,16.00,16.00,16.00,,18.00,,16.00,,19.00,,16.00,18.00,,,,,,
Yes,,Carebeau Fantasy Treatment Biotin & Almond (500ml),Fantasy,Hair Treatment,Carebeau Fantasy Treatment Biotin & Almond (500ml),,47,47,85.00,80.00,80.00,75.00,85.00,76.50,"สั่งซื้อสินค้ารวมกันให้ครบโหลได้รับส่วนลด
1.ซื้อ 4 โหล ลดท้ายบิล 5%
2.ซื้อ 6 โหล ลดท้ายบิล 7%
3.ซื้อ 12 โหล ลดท้ายบิล 10%",10.00,3305.90.00,ครีมนวดผม,0.50,6.650,19.2x27.6x22.2,19.20,27.60,22.20,0.012,12,"2,805","3,909",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1kU8htm4mAaFyVFnmorV5bBBdiyGFHr5T,75.76,76.53,77.32,75.00,75.00,75.00,75.00,,80.00,,75.00,,84.00,,75.00,80.00,,,,,,
Yes,TMFS-50-07,Carebeau Fantasy Treatment Biotin & Almond (50ml),Fantasy,Hair Treatment,Carebeau Fantasy Treatment Biotin & Almond (50ml),,,,19.00,18.00,18.00,15.00,19.00,17.10,"1.สั่งซื้อ 12 โหล ได้รับส่วนลดท้ายบิล 3%
2.สั่งซื้อ 24 โหล ได้รับส่วนลดท้ายบิล 5%
3.สั่งซื้อ 36 โหล ได้รับส่วนลดท้ายบิล 10%",10.00,3305.90.00,ครีมนวดผม,0.05,8.900,24x35.5x34,24.00,35.50,34.00,0.029,144,"1,139","2,071",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1x_YeoY4w1-GnOH6DV-9u9RdNagkLC-4n,15.15,15.31,15.46,16.00,16.00,16.00,16.00,,18.00,,16.00,,19.00,,16.00,18.00,,,,,,
Yes,,Carebeau Fantasy Leave On Biotin & Almond (220ml),Fantasy,Hair Leave-On Spray,Carebeau Fantasy Leave On Biotin & Almond (220ml),,28,28,85.00,80.00,80.00,75.00,85.00,76.50,"สั่งซื้อสินค้ารวมกันให้ครบโหลได้รับส่วนลด
1.ซื้อ 4 โหล ลดท้ายบิล 5%
2.ซื้อ 6 โหล ลดท้ายบิล 7%
3.ซื้อ 12 โหล ลดท้ายบิล 10%",10.00,3305.90.00,เซรั่มผม,0.22,3.250,14.5x19x18.6,14.50,19.00,18.60,0.005,12,"6,439","8,000",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1W0Aqz5t43XLo-DZO0OHj7HaT8PySSjhk,75.76,76.53,77.32,75.00,75.00,75.00,75.00,,80.00,,75.00,,84.00,,75.00,80.00,,,,,,
Yes,,Carebeau Fantasy Leave On Biotin & Almond (50ml),Fantasy,Hair Leave-On Spray,Carebeau Fantasy Leave On Biotin & Almond (50ml),,#N/A,#N/A,19.00,18.00,18.00,15.00,19.00,17.10,"1.สั่งซื้อ 12 โหล ได้รับส่วนลดท้ายบิล 3%
2.สั่งซื้อ 24 โหล ได้รับส่วนลดท้ายบิล 5%
3.สั่งซื้อ 36 โหล ได้รับส่วนลดท้ายบิล 10%",10.00,3305.90.00,ครีมนวดผม,0.05,4.910,20.04x24.2x25,20.04,24.20,25.00,0.012,72,"2,721","4,948",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1fnJS2xsvX6buKAxfY1qP63rsWTCkp_ZO,15.15,15.31,15.46,16.00,16.00,16.00,16.00,,18.00,,16.00,,19.00,,16.00,18.00,,,,,,
Yes,,Carebeau Fantasy Serum Biotin & Almond (280ml),Fantasy,Hair Serum,Carebeau Fantasy Serum Biotin & Almond (280ml),,33,33,85.00,80.00,80.00,75.00,85.00,76.50,"สั่งซื้อสินค้ารวมกันให้ครบโหลได้รับส่วนลด
1.ซื้อ 4 โหล ลดท้ายบิล 5%
2.ซื้อ 6 โหล ลดท้ายบิล 7%
3.ซื้อ 12 โหล ลดท้ายบิล 10%",10.00,3305.90.00,เซรั่มผม,0.28,4.050,18.5x24.5x18,18.50,24.50,18.00,0.008,12,"4,044","6,419",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1acEaBN3JxQPOse_rCh4mrzOGm86WuSDo,75.76,76.53,77.32,75.00,75.00,75.00,75.00,,80.00,,75.00,,84.00,,75.00,80.00,,,,,,
Yes,,Carebeau Fantasy Silky Hair Oil Biotin Almond 58ml,Fantasy,Hair Oil,Carebeau Fantasy Silky Hair Oil Biotin Almond 58ml,,32,32,,80.00,80.00,,,,,,3305.90.00,น้ำมันใส่ผม,0.06,1.120,12x16x18,12.00,16.00,18.00,0.003,12,"9,548","17,361",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-fantasy-biotin-almond-series,https://lh3.googleusercontent.com/d/1HgTyZMBV3qUx1uMHVJDrISimRF-ARnL4,,,,,,,,,80.00,,,,,,,,,,,,,
Yes,BSSL-100-02,Carebeau Skinlove Bleaching Cream (100g) - Cooling & Collagen,Carebeau,Skin Hair Bleaching,Carebeau Skinlove Bleaching Cream (100g) - Cooling & Collagen,,,,56.00,44.00,44.00,41.00,56.00,40.11,"4 โหล ลด 10%
8 โหล ลด 15%
16 โหล ลด 20%
24 โหล ลด 20% ลดท้ายบิลเพิ่ม 8%
32 โหล ลด 20% ลดท้ายบิลเพิ่ม 10%",28.00,3304.99.90,ฟอกสีขน,0.10,3.570,27x31.5x18.5,27.00,31.50,18.50,0.016,12,"2,097","3,813",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-skinlove-bleaching-cream,https://lh3.googleusercontent.com/d/1-kP75vrU5LZjolXXF-mKQifvGHF-ii4W,41.41,41.84,42.27,44.00,44.00,44.00,44.00,,44.00,,44.00,,47.00,,44.00,44.00,,,,,,
Yes,SPKJ-30X2-01,Kimjoo Color Shampoo (30g) (2 pcs) - No.1 Black,Kimjoo,Hair Dye,Kimjoo Color Shampoo (30g) (2 pcs),No.1 Black,,,30.00,30.00,30.00,28.00,30.00,28.50,"รายการสั่งซื้อสินค้าในบิลเดียว
1.ซื้อ 1-15 โหล ราคา NET
2.ซื้อ 16 โหลลดท้ายบิล 3%
3.ซื้อ 32 โหลลดท้ายบิล 5%
รายการสะสม 3 เดือน
1.สะสมดรบ 3 หมื่น ได้รับเช็ดเงินสด 1,000 บาท
2.สะสมครบ 5 หมื่น ได้รับเช็ดเงินสด 2,500 บาท
(ระยะเวลาเริ่ม 1/9/67 - 30/11/67)",5.00,3305.90.00,แชมพูปิดผมขาว,0.06,19.300,39.2x49.3x28.8,39.20,49.30,28.80,0.056,144,592,"1,078",,,,https://www.carebeau-enjoy.com/menu-items/kimjoo-color-shampoo,https://lh3.googleusercontent.com/d/19WBRFLiTTRTzErzsnInuiAd2I67RRLFe,28.28,28.57,28.87,30.00,30.00,30.00,30.00,,30.00,,30.00,,32.00,,30.00,30.00,,,,,,
Yes,SPKJ-30X2-02,Kimjoo Color Shampoo (30g) (2 pcs) - No.2 Dark Brown,Kimjoo,Hair Dye,Kimjoo Color Shampoo (30g) (2 pcs),No.2 Dark Brown,,,30.00,30.00,30.00,28.00,30.00,28.50,"รายการสั่งซื้อสินค้าในบิลเดียว
1.ซื้อ 1-15 โหล ราคา NET
2.ซื้อ 16 โหลลดท้ายบิล 3%
3.ซื้อ 32 โหลลดท้ายบิล 5%
รายการสะสม 3 เดือน
1.สะสมดรบ 3 หมื่น ได้รับเช็ดเงินสด 1,000 บาท
2.สะสมครบ 5 หมื่น ได้รับเช็ดเงินสด 2,500 บาท
(ระยะเวลาเริ่ม 1/9/67 - 30/11/67)",5.00,3305.90.00,แชมพูปิดผมขาว,0.06,19.300,39.2x49.3x28.8,39.20,49.30,28.80,0.056,144,592,"1,078",,,,https://www.carebeau-enjoy.com/menu-items/kimjoo-color-shampoo,https://lh3.googleusercontent.com/d/1o0d0Abvia4Lt9AMXhpiWA_xhW62uQxD1,28.28,28.57,28.87,30.00,30.00,30.00,30.00,,30.00,,30.00,,32.00,,30.00,30.00,,,,,,
Yes,SPKJ-30X2-03,Kimjoo Color Shampoo (30g) (2 pcs) - No.3 Coke Brown,Kimjoo,Hair Dye,Kimjoo Color Shampoo (30g) (2 pcs),No.3 Coke Brown,,,30.00,30.00,30.00,28.00,30.00,28.50,"รายการสั่งซื้อสินค้าในบิลเดียว
1.ซื้อ 1-15 โหล ราคา NET
2.ซื้อ 16 โหลลดท้ายบิล 3%
3.ซื้อ 32 โหลลดท้ายบิล 5%
รายการสะสม 3 เดือน
1.สะสมดรบ 3 หมื่น ได้รับเช็ดเงินสด 1,000 บาท
2.สะสมครบ 5 หมื่น ได้รับเช็ดเงินสด 2,500 บาท
(ระยะเวลาเริ่ม 1/9/67 - 30/11/67)",5.00,3305.90.00,แชมพูปิดผมขาว,0.06,19.300,39.2x49.3x28.8,39.20,49.30,28.80,0.056,144,592,"1,078",,,,https://www.carebeau-enjoy.com/menu-items/kimjoo-color-shampoo,https://lh3.googleusercontent.com/d/1QtfFAbX9-7eGiNtag54yInVkIW8Pkxce,28.28,28.57,28.87,30.00,30.00,30.00,30.00,,30.00,,30.00,,32.00,,30.00,30.00,,,,,,
No,SPKJ-30X2-04,Kimjoo Color Shampoo (30g) (2 pcs) - No.4 Red Brown,Kimjoo,Hair Dye,Kimjoo Color Shampoo (30g) (2 pcs),No.4 Red Brown,,,30.00,30.00,30.00,28.00,30.00,28.50,"รายการสั่งซื้อสินค้าในบิลเดียว
1.ซื้อ 1-15 โหล ราคา NET
2.ซื้อ 16 โหลลดท้ายบิล 3%
3.ซื้อ 32 โหลลดท้ายบิล 5%
รายการสะสม 3 เดือน
1.สะสมดรบ 3 หมื่น ได้รับเช็ดเงินสด 1,000 บาท
2.สะสมครบ 5 หมื่น ได้รับเช็ดเงินสด 2,500 บาท
(ระยะเวลาเริ่ม 1/9/67 - 30/11/67)",5.00,3305.90.00,แชมพูปิดผมขาว,0.06,19.300,39.2x49.3x28.8,39.20,49.30,28.80,0.056,144,592,"1,078",,,,https://www.carebeau-enjoy.com/menu-items/kimjoo-color-shampoo,https://lh3.googleusercontent.com/d/1zET7vL6sCcKgWqD8446V91SjNl3EVwQs,28.28,28.57,28.87,30.00,30.00,30.00,30.00,,30.00,,30.00,,32.00,,30.00,30.00,,,,,,
No,SPKJ-30X2-05,Kimjoo Color Shampoo (30g) (2 pcs) - No.5 Mahogany,Kimjoo,Hair Dye,Kimjoo Color Shampoo (30g) (2 pcs),No.5 Mahogany,,,30.00,30.00,30.00,28.00,30.00,28.50,"รายการสั่งซื้อสินค้าในบิลเดียว
1.ซื้อ 1-15 โหล ราคา NET
2.ซื้อ 16 โหลลดท้ายบิล 3%
3.ซื้อ 32 โหลลดท้ายบิล 5%
รายการสะสม 3 เดือน
1.สะสมดรบ 3 หมื่น ได้รับเช็ดเงินสด 1,000 บาท
2.สะสมครบ 5 หมื่น ได้รับเช็ดเงินสด 2,500 บาท
(ระยะเวลาเริ่ม 1/9/67 - 30/11/67)",5.00,3305.90.00,แชมพูปิดผมขาว,0.06,19.300,39.2x49.3x28.8,39.20,49.30,28.80,0.056,144,592,"1,078",,,,https://www.carebeau-enjoy.com/menu-items/kimjoo-color-shampoo,https://lh3.googleusercontent.com/d/1BI-93CY2jhm0XGOShFIY6Pj7fAQmaqRO,28.28,28.57,28.87,30.00,30.00,30.00,30.00,,30.00,,30.00,,32.00,,30.00,30.00,,,,,,
Yes,,Deya Shower Gel (1000g) - Glutathione,Deya,Shower Gel,Deya Shower Gel (1000g),Glutathione,52,,100.00,88.00,88.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,1.00,13.680,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,900",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1JFj-h47tJw4kD00U0rjTGPKgKDSX5uSM,71.72,72.45,73.20,87.00,87.00,87.00,72.00,,88.00,,87.00,,93.00,,87.00,88.00,,,,,,
Yes,,Deya Shower Gel (1000g) - Q10,Deya,Shower Gel,Deya Shower Gel (1000g),Q10,51,,100.00,88.00,88.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,1.00,13.680,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,900",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1E6wvXgG0zyVQF-eizO5Lt8AfnXfFBXFS,71.72,72.45,73.20,87.00,87.00,87.00,72.00,,88.00,,87.00,,93.00,,87.00,88.00,,,,,,
Yes,,Deya Shower Gel (1000g) - Collagen,Deya,Shower Gel,Deya Shower Gel (1000g),Collagen,51,,100.00,88.00,88.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,1.00,13.680,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,900",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1g3ak3FYRmyurZSD1WuPEiuARoWKIUaNK,71.72,72.45,73.20,87.00,87.00,87.00,72.00,,88.00,,87.00,,93.00,,87.00,88.00,,,,,,
Yes,,Deya Shower Gel (500g) - Glutathione,Deya,Shower Gel,Deya Shower Gel (500g),Glutathione,30,,50.00,45.00,45.00,37.00,50.00,36.50,"ซื้อสินค้ารวมในบัลเดียว (ต่อสูตรต้องดรบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,0.50,7.040,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,693",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1FPhITx9Jq6Cvi4hafu4bL8Yu94W0sp26,37.37,37.76,38.14,44.00,35.00,43.50,44.00,,45.00,,43.50,,48.00,,44.00,45.00,,,,,,
Yes,,Deya Shower Gel (500g) - Q10,Deya,Shower Gel,Deya Shower Gel (500g),Q10,29,,50.00,45.00,45.00,37.00,50.00,36.50,"ซื้อสินค้ารวมในบัลเดียว (ต่อสูตรต้องดรบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,0.50,7.040,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,693",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1NsYqDKBFh4UHflGTZwlM8QEfhshaYGVL,37.37,37.76,38.14,44.00,35.00,43.50,44.00,,45.00,,43.50,,48.00,,44.00,45.00,,,,,,
Yes,,Deya Shower Gel (500g) - Collagen,Deya,Shower Gel,Deya Shower Gel (500g),Collagen,30,,50.00,45.00,45.00,37.00,50.00,36.50,"ซื้อสินค้ารวมในบัลเดียว (ต่อสูตรต้องดรบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3401.11.50,ครีมอาบน้ำ,0.50,7.040,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,693",,,,https://www.carebeau-enjoy.com/menu-items/deya-shower-gel,https://lh3.googleusercontent.com/d/1fZ9nIl_bi7B4yas7ArUK3DNaMO1DZnEK,37.37,37.76,38.14,44.00,35.00,43.50,44.00,,45.00,,43.50,,48.00,,44.00,45.00,,,,,,
Yes,,Deya Body Lotion (1000ml) - Glutathione,Deya,Body Lotion,Deya Body Lotion (1000ml),Glutathione,44,,100.00,87.00,87.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3304.99.90,โลชั่นทาผิว,1.00,13.260,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,960",,,,,https://lh3.googleusercontent.com/d/11_jfl-ZpvFAIwk9ptVXrIEfphLop80yS,71.72,72.45,73.20,87.00,,72.00,,,87.00,,,,,,,87.00,,,,,,
Yes,,Deya Body Lotion (1000ml) - Q10,Deya,Body Lotion,Deya Body Lotion (1000ml),Q10,42,,100.00,87.00,87.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3304.99.90,โลชั่นทาผิว,1.00,13.260,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,960",,,,,https://lh3.googleusercontent.com/d/11zmv6ufK2ns1neR84p3sfDszY0Z3CpaH,71.72,72.45,73.20,87.00,,72.00,,,87.00,,,,,,,87.00,,,,,,
Yes,,Deya Body Lotion (1000ml) - Collagen,Deya,Body Lotion,Deya Body Lotion (1000ml),Collagen,49,,100.00,87.00,87.00,71.00,100.00,71.00,"ซื้อสินค้ารวมในบิลเดียว (ต่อสูตรต้องครบโหล)
1.ซื้อ 4 โหล รับส่วนลด 25%
2.ซื้อ 8 โหล รับส่วนลด 27%",27.00,3304.99.90,โลชั่นทาผิว,1.00,13.260,21.5x39.8x30,21.50,39.80,30.00,0.026,12,"1,285","1,960",,,,,https://lh3.googleusercontent.com/d/11poAdohLE1yOC84P5rG93K4_KjXABZ7Q,71.72,72.45,73.20,87.00,,72.00,,,87.00,,,,,,,87.00,,,,,,
Yes,,Deya Body Lotion (500ml) - Glutathione,Deya,Body Lotion,Deya Body Lotion (500ml),Glutathione,31,,,43.50,43.50,43.50,,,,,3304.99.90,โลชั่นทาผิว,0.50,7.050,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,687",,,,,https://lh3.googleusercontent.com/d/11YX_mWGAtDW295lPY8r72aoQxZu9EfaE,x,x,x,43.50,,38.00,,,43.50,,,,,,,43.50,,,,,,
No,,Deya Body Lotion (500ml) - Q10,Deya,Body Lotion,Deya Body Lotion (500ml),Q10,,,,43.50,,43.50,,,,,3304.99.90,โลชั่นทาผิว,0.50,7.050,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,687",,,,,https://lh3.googleusercontent.com/d/11qJbiYgQZWnJq6-S3fWhb01YnniGcNAO,x,x,x,43.50,,38.00,,,43.50,,,,,,,43.50,,,,,,
Yes,,Deya Body Lotion (500ml) - Collagen,Deya,Body Lotion,Deya Body Lotion (500ml),Collagen,27,,,43.50,43.50,43.50,,,,,3304.99.90,โลชั่นทาผิว,0.50,7.050,21.2x23.5x25.3,21.20,23.50,25.30,0.013,12,"2,618","3,687",,,,,https://lh3.googleusercontent.com/d/11poAdohLE1yOC84P5rG93K4_KjXABZ7Q,x,x,x,43.50,,38.00,,,43.50,,,,,,,43.50,,,,,,
Yes,,Deya Goat Milk Shower Cream (765g) - Collagen,Deya,Shower Gel,Deya Goat Milk Shower Cream (765g),Collagen,52,52,65.00,70.00,70.00,62.00,65.00,61.75,"รายการซื้อในบิลเดียว
1.ซื้อ 4 โหลลดท้าย 3%
2. ซื้อ 8 โหลลดท้าย 5%",5.00,3401.11.50,ครีมอาบน้ำ,0.77,10.984,21.5x41x25,21.50,41.00,25.00,0.022,12,"1,497","2,367",,,,https://www.carebeau-enjoy.com/menu-items/deya-goat-milk-shower-cream,https://lh3.googleusercontent.com/d/1pBFwbprcwGE-Mj6w_ByKbhVugAy5YPPj,62.63,63.27,63.92,65.00,65.00,65.00,60.00,,70.00,,65.00,,74.00,,65.00,70.00,,,,,,
Yes,,Deya Goat Milk Shower Cream (765g) - Avocado,Deya,Shower Gel,Deya Goat Milk Shower Cream (765g),Avocado,52,52,65.00,70.00,70.00,62.00,65.00,61.75,"รายการซื้อในบิลเดียว
1.ซื้อ 4 โหลลดท้าย 3%
2. ซื้อ 8 โหลลดท้าย 5%",5.00,3401.11.50,ครีมอาบน้ำ,0.77,10.984,21.5x41x25,21.50,41.00,25.00,0.022,12,"1,497","2,367",,,,https://www.carebeau-enjoy.com/menu-items/deya-goat-milk-shower-cream,https://lh3.googleusercontent.com/d/19fouV5_Aw93U-dzQ7yqu-9cbUQ_pqoav,62.63,63.27,63.92,65.00,65.00,65.00,60.00,,70.00,,65.00,,74.00,,65.00,70.00,,,,,,
